,Date,HomeTeam,AwayTeam,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,VCH,VCD,VCA,WHH,WHD,WHA,HTR,FTR
377,15/05/16,Malaga,Las Palmas,1.8,3.75,4.5,1.83,3.7,4.0,1.85,3.45,4.0,1.85,3.8,4.4,1.83,3.4,4.0,H,H
378,15/05/16,Sp Gijon,Villarreal,1.44,4.5,7.5,1.44,4.33,7.0,1.45,4.5,5.5,1.45,4.6,8.0,1.36,4.33,8.0,H,H
379,15/05/16,Vallecano,Levante,1.33,5.25,9.0,1.33,4.75,9.25,1.4,5.0,6.0,1.33,5.75,9.0,1.29,5.5,7.5,H,H
0,19/08/16,La Coruna,Eibar,1.95,3.4,4.2,1.95,3.3,4.2,2.0,3.3,3.6,2.0,3.4,4.3,1.95,3.25,4.2,D,H
1,19/08/16,Malaga,Osasuna,1.62,3.75,6.0,1.65,3.5,6.25,1.7,3.6,4.7,1.62,3.8,6.5,1.67,3.4,6.0,D,D
2,20/08/16,Barcelona,Betis,1.08,11.0,29.0,1.09,11.0,23.0,1.1,8.0,20.0,1.07,13.0,31.0,1.1,8.0,26.0,H,H
3,20/08/16,Granada,Villarreal,2.5,3.2,3.0,2.55,3.1,3.0,2.6,3.2,2.6,2.55,3.2,3.0,2.62,3.1,2.75,D,D
4,20/08/16,Sevilla,Espanol,1.67,4.0,5.0,1.67,3.9,5.25,1.6,3.7,5.4,1.73,4.0,5.0,1.73,3.5,5.0,D,H
5,21/08/16,Ath Madrid,Alaves,1.2,6.5,17.0,1.2,6.0,18.5,1.22,5.5,12.0,1.22,6.25,19.0,1.2,6.0,15.0,D,D
6,21/08/16,Sociedad,Real Madrid,4.75,3.8,1.75,5.0,3.75,1.72,4.5,3.7,1.7,4.8,3.9,1.75,4.5,3.5,1.8,A,A
7,21/08/16,Sp Gijon,Ath Bilbao,4.0,3.5,1.95,4.2,3.5,1.91,3.6,3.3,2.0,4.3,3.5,1.95,3.75,3.4,2.0,D,H
8,22/08/16,Celta,Leganes,1.65,3.75,5.75,1.57,3.9,6.25,1.6,3.7,5.4,1.62,4.0,6.25,1.55,4.0,6.0,D,A
9,22/08/16,Valencia,Las Palmas,1.73,3.75,5.0,1.7,3.8,5.0,1.75,3.5,4.5,1.75,3.8,5.0,1.65,4.0,5.0,A,A
10,26/08/16,Betis,La Coruna,2.2,3.2,3.5,2.2,3.3,3.4,2.3,3.3,2.9,2.25,3.3,3.5,2.25,3.2,3.3,D,D
11,26/08/16,Espanol,Malaga,2.3,3.1,3.4,2.25,3.25,3.4,2.3,3.2,3.0,2.3,3.25,3.4,2.3,3.2,3.25,H,D
12,27/08/16,Eibar,Valencia,2.7,3.2,2.75,2.6,3.2,2.8,2.6,3.2,2.6,2.75,3.25,2.8,2.62,3.1,2.8,D,H
13,27/08/16,Leganes,Ath Madrid,8.5,3.6,1.53,7.0,3.8,1.55,5.4,3.7,1.6,8.0,3.8,1.57,7.5,3.5,1.57,D,D
14,27/08/16,Osasuna,Sociedad,3.1,3.1,2.5,3.0,3.2,2.5,2.6,3.2,2.6,3.13,3.13,2.55,3.0,3.0,2.5,A,A
15,27/08/16,Real Madrid,Celta,1.18,7.0,17.0,1.2,7.0,13.0,1.2,5.8,13.0,1.2,7.5,15.0,1.2,7.0,13.0,D,H
16,28/08/16,Alaves,Sp Gijon,2.15,3.2,3.75,2.15,3.25,3.6,2.2,3.2,3.2,2.1,3.25,3.75,2.15,3.2,3.5,D,D
17,28/08/16,Ath Bilbao,Barcelona,6.5,4.33,1.5,6.5,4.33,1.5,6.0,4.5,1.45,6.0,4.6,1.5,6.0,4.33,1.5,A,A
18,28/08/16,Las Palmas,Granada,1.91,3.4,4.33,1.9,3.5,4.2,2.0,3.2,3.75,1.87,3.6,4.2,1.95,3.4,4.0,D,H
19,28/08/16,Villarreal,Sevilla,2.5,3.4,2.8,2.55,3.4,2.75,2.5,3.3,2.65,2.45,3.4,2.88,2.5,3.3,2.8,D,D
20,09/09/16,Sociedad,Espanol,2.05,3.4,3.75,2.0,3.4,3.9,2.0,3.3,3.6,2.05,3.5,3.9,2.05,3.4,3.6,D,D
21,10/09/16,Barcelona,Alaves,1.07,12.0,34.0,1.07,11.5,36.0,1.08,9.0,22.0,1.06,13.0,36.0,1.08,11.0,26.0,A,A
22,10/09/16,Celta,Ath Madrid,6.0,3.3,1.73,5.5,3.6,1.7,4.2,3.5,1.8,5.25,3.5,1.8,4.8,3.4,1.8,D,A
23,10/09/16,Malaga,Villarreal,2.3,3.1,3.3,2.4,3.1,3.25,2.4,3.2,2.85,2.38,3.2,3.4,2.5,3.2,2.88,A,A
24,10/09/16,Real Madrid,Osasuna,1.04,15.0,34.0,1.06,13.5,29.0,1.07,9.5,22.0,1.05,19.0,46.0,1.07,11.0,29.0,H,H
25,10/09/16,Sevilla,Las Palmas,1.5,4.33,6.0,1.57,4.2,5.75,1.7,3.7,4.5,1.6,4.6,5.4,1.57,3.6,6.5,A,H
26,11/09/16,Granada,Eibar,2.15,3.25,3.5,2.2,3.4,3.3,2.3,3.1,3.1,2.2,3.4,3.3,2.25,3.2,3.3,A,A
27,11/09/16,La Coruna,Ath Bilbao,3.6,3.25,2.15,3.4,3.3,2.2,3.1,3.3,2.2,3.5,3.25,2.2,3.3,3.2,2.25,A,A
28,11/09/16,Sp Gijon,Leganes,2.25,3.2,3.4,2.2,3.25,3.5,2.2,3.15,3.25,2.25,3.3,3.5,2.3,3.2,3.2,H,H
29,11/09/16,Valencia,Betis,1.65,4.2,5.0,1.7,4.0,4.75,1.75,3.5,4.5,1.67,4.1,5.4,1.73,3.5,5.0,A,A
30,16/09/16,Betis,Granada,1.73,3.75,5.0,1.78,3.7,4.6,1.9,3.45,3.8,1.75,3.8,5.0,1.8,3.6,4.4,A,D
31,17/09/16,Ath Madrid,Sp Gijon,1.18,6.5,21.0,1.2,5.5,17.5,1.22,5.5,12.0,1.22,6.25,19.0,1.22,5.5,17.0,H,H
32,17/09/16,Eibar,Sevilla,3.1,3.3,2.35,2.95,3.3,2.35,2.75,3.3,2.4,3.0,3.5,2.45,3.0,3.2,2.38,A,D
33,17/09/16,Las Palmas,Malaga,2.3,3.25,3.3,2.1,3.3,3.4,2.25,3.2,3.1,2.3,3.4,3.3,2.3,3.1,3.2,H,H
34,17/09/16,Leganes,Barcelona,17.0,7.0,1.18,13.5,6.5,1.19,12.5,6.0,1.2,19.0,7.5,1.18,17.0,6.0,1.2,A,A
35,18/09/16,Ath Bilbao,Valencia,1.85,3.6,4.33,1.85,3.5,4.1,1.8,3.5,4.2,1.9,3.6,4.1,1.91,3.2,4.33,H,H
36,18/09/16,Espanol,Real Madrid,7.5,5.5,1.36,8.25,5.0,1.33,9.0,5.0,1.3,7.0,5.2,1.4,9.0,4.5,1.36,A,A
37,18/09/16,Osasuna,Celta,2.9,3.1,2.6,2.9,3.1,2.5,2.6,3.2,2.6,3.0,3.2,2.63,2.9,3.1,2.5,D,D
38,18/09/16,Villarreal,Sociedad,1.85,3.5,4.5,1.9,3.25,4.25,1.9,3.45,3.8,1.85,3.4,4.6,1.83,3.4,4.5,H,H
39,19/09/16,Alaves,La Coruna,2.3,3.0,3.5,2.2,3.2,3.3,2.2,3.2,3.2,2.25,3.2,3.4,2.4,3.1,3.1,D,D
40,20/09/16,Malaga,Eibar,1.85,3.4,4.75,1.8,3.6,4.6,1.75,3.5,5.0,1.85,3.6,4.75,1.85,3.4,4.4,D,H
41,20/09/16,Sevilla,Betis,1.45,4.5,7.0,1.5,4.1,7.0,1.5,4.5,6.0,1.5,4.8,6.5,1.5,4.0,7.0,D,H
42,21/09/16,Barcelona,Ath Madrid,1.6,4.0,5.5,1.62,4.0,5.5,1.6,4.0,5.5,1.62,4.2,5.75,1.62,3.8,5.5,H,D
43,21/09/16,Celta,Sp Gijon,1.57,4.0,6.0,1.57,4.0,6.25,1.65,3.8,5.3,1.57,4.2,6.25,1.6,4.0,5.5,D,H
44,21/09/16,Granada,Ath Bilbao,4.5,3.5,1.85,4.0,3.6,1.91,3.8,3.4,2.0,4.2,3.6,1.95,4.33,3.2,1.91,D,A
45,21/09/16,Real Madrid,Villarreal,1.2,7.0,15.0,1.25,6.5,10.5,1.2,6.5,15.0,1.22,7.0,13.0,1.25,5.5,13.0,A,D
46,21/09/16,Sociedad,Las Palmas,2.0,3.5,3.75,2.05,3.4,3.7,2.0,3.3,3.9,2.0,3.6,3.9,2.05,3.4,3.6,H,H
47,22/09/16,La Coruna,Leganes,2.15,3.25,3.6,2.15,3.1,3.75,2.0,3.2,4.1,2.1,3.2,3.75,2.15,3.1,3.75,H,A
48,22/09/16,Osasuna,Espanol,2.88,3.2,2.6,2.95,3.2,2.5,2.65,3.3,2.65,2.88,3.25,2.55,2.9,3.1,2.5,A,A
49,22/09/16,Valencia,Alaves,1.57,3.75,6.0,1.55,4.0,6.5,1.75,3.8,4.5,1.55,4.2,6.0,1.62,3.8,5.5,D,H
50,23/09/16,Betis,Malaga,2.6,3.1,2.9,2.55,3.2,2.9,2.55,3.15,2.9,2.63,3.2,2.9,2.7,3.2,2.8,H,H
51,24/09/16,Ath Bilbao,Sevilla,2.05,3.4,3.75,2.1,3.3,3.7,2.1,3.4,3.5,2.1,3.6,3.6,2.1,3.4,3.75,H,H
52,24/09/16,Eibar,Sociedad,2.45,3.2,3.0,2.55,3.1,2.95,2.6,3.2,2.8,2.55,3.3,3.0,2.62,3.2,2.9,D,H
53,24/09/16,Las Palmas,Real Madrid,8.5,5.0,1.36,8.75,5.25,1.34,8.0,5.0,1.37,8.0,5.5,1.36,8.0,5.5,1.36,D,D
54,24/09/16,Sp Gijon,Barcelona,13.0,6.5,1.22,11.5,5.75,1.26,9.5,5.5,1.3,11.0,6.25,1.29,10.0,6.0,1.29,A,A
55,25/09/16,Ath Madrid,La Coruna,1.22,5.5,19.0,1.19,6.5,17.0,1.22,6.5,12.5,1.22,6.5,17.0,1.22,6.5,15.0,D,H
56,25/09/16,Espanol,Celta,2.25,3.3,3.3,2.35,3.2,3.2,2.2,3.35,3.3,2.25,3.4,3.2,2.3,3.4,3.2,D,A
57,25/09/16,Leganes,Valencia,2.8,3.2,2.6,2.75,3.25,2.65,2.85,3.3,2.5,2.9,3.3,2.63,2.8,3.3,2.62,D,A
58,25/09/16,Villarreal,Osasuna,1.4,4.33,9.5,1.4,4.6,8.75,1.4,4.8,7.5,1.36,4.6,10.0,1.4,4.5,9.5,H,H
59,26/09/16,Alaves,Granada,2.1,3.3,3.75,2.05,3.4,3.7,2.0,3.4,3.8,2.05,3.4,3.75,2.1,3.3,3.8,D,H
60,30/09/16,Sociedad,Betis,1.8,3.5,4.75,1.78,3.4,4.6,1.85,3.5,4.3,1.87,3.6,4.6,1.8,3.75,4.6,D,H
61,01/10/16,Granada,Leganes,2.45,3.3,3.0,2.4,3.2,2.95,2.4,3.2,3.05,2.5,3.4,3.0,2.5,3.3,3.0,D,A
62,01/10/16,La Coruna,Sp Gijon,1.95,3.4,4.2,1.91,3.2,4.2,2.0,3.3,3.95,2.0,3.4,4.33,2.0,3.3,4.2,H,H
63,01/10/16,Osasuna,Las Palmas,2.6,3.2,2.8,2.6,3.2,2.7,2.75,3.25,2.6,2.7,3.3,2.88,2.7,3.2,2.8,H,D
64,01/10/16,Sevilla,Alaves,1.44,4.33,8.0,1.4,4.6,7.25,1.5,4.2,6.5,1.45,4.8,7.5,1.44,4.8,7.0,D,H
65,02/10/16,Celta,Barcelona,8.0,4.75,1.4,7.0,4.75,1.4,7.5,4.8,1.4,7.5,5.0,1.4,8.0,4.5,1.44,H,H
66,02/10/16,Espanol,Villarreal,2.88,3.1,2.63,2.6,3.1,2.75,2.77,3.2,2.6,2.8,3.2,2.63,2.9,3.1,2.7,D,D
67,02/10/16,Malaga,Ath Bilbao,2.45,3.0,3.3,2.5,3.0,2.95,2.75,3.25,2.6,2.4,3.2,3.13,2.62,3.0,3.1,A,H
68,02/10/16,Real Madrid,Eibar,1.08,11.0,26.0,1.09,9.75,21.0,1.11,9.0,23.0,1.06,13.0,29.0,1.12,9.0,26.0,D,D
69,02/10/16,Valencia,Ath Madrid,4.5,3.5,1.85,4.25,3.5,1.83,4.1,3.5,1.9,4.33,3.5,1.95,4.5,3.4,1.91,D,A
70,14/10/16,Las Palmas,Espanol,1.95,3.4,4.2,2.0,3.6,3.9,2.1,3.4,3.5,1.95,3.5,3.9,2.05,3.5,3.75,D,D
71,15/10/16,Ath Madrid,Granada,1.13,10.0,17.0,1.12,9.0,23.0,1.15,7.5,18.0,1.13,9.0,26.0,1.12,9.0,21.0,H,H
72,15/10/16,Barcelona,La Coruna,1.1,10.0,26.0,1.11,9.5,23.0,1.12,9.0,20.0,1.12,11.0,23.0,1.11,10.0,23.0,H,H
73,15/10/16,Betis,Real Madrid,8.0,5.25,1.36,8.25,5.25,1.36,8.0,5.0,1.37,8.0,5.5,1.36,8.0,5.0,1.36,A,A
74,15/10/16,Leganes,Sevilla,3.4,3.2,2.25,3.5,3.3,2.15,3.15,3.3,2.3,3.4,3.4,2.25,3.4,3.2,2.3,A,A
75,16/10/16,Alaves,Malaga,2.6,3.0,3.0,2.6,3.0,3.0,2.7,3.1,2.75,2.7,3.1,3.0,2.7,3.0,3.0,H,D
76,16/10/16,Ath Bilbao,Sociedad,1.83,3.6,4.4,1.75,3.6,5.0,1.8,3.6,4.5,1.85,3.6,4.75,1.83,3.6,4.5,A,H
77,16/10/16,Sp Gijon,Valencia,3.6,3.4,2.1,3.6,3.4,2.1,3.3,3.35,2.2,3.5,3.6,2.05,3.5,3.3,2.2,D,A
78,16/10/16,Villarreal,Celta,1.85,3.4,4.75,1.85,3.5,4.5,1.9,3.5,4.1,1.85,3.5,4.5,1.91,3.4,4.5,H,H
79,17/10/16,Eibar,Osasuna,1.7,3.6,5.0,1.75,3.6,5.0,1.75,3.6,4.8,1.75,3.7,4.8,1.75,3.6,5.0,D,A
80,21/10/16,Osasuna,Betis,2.4,3.2,3.1,2.6,3.25,3.0,2.5,3.3,2.85,2.55,3.3,3.0,2.6,3.25,2.88,A,A
81,22/10/16,Espanol,Eibar,2.05,3.4,3.8,2.0,3.3,4.0,2.0,3.4,3.8,2.1,3.4,3.9,2.1,3.3,3.8,A,D
82,22/10/16,Granada,Sp Gijon,2.1,3.4,3.6,2.1,3.3,3.7,2.3,3.2,3.25,2.1,3.5,3.7,2.15,3.4,3.5,D,D
83,22/10/16,Sociedad,Alaves,1.67,3.75,5.5,1.62,3.8,5.75,1.75,3.6,4.8,1.67,3.8,6.0,1.7,3.5,6.0,H,H
84,22/10/16,Valencia,Barcelona,7.0,5.25,1.4,7.25,5.25,1.42,7.0,4.5,1.45,7.0,5.25,1.44,7.0,5.0,1.44,A,A
85,23/10/16,Celta,La Coruna,1.7,3.6,5.5,1.75,3.6,5.0,1.7,3.7,5.0,1.75,3.75,5.2,1.75,3.5,5.5,D,H
86,23/10/16,Malaga,Leganes,1.85,3.3,4.75,1.83,3.4,4.75,1.8,3.6,4.5,1.85,3.4,4.6,1.91,3.3,4.8,H,H
87,23/10/16,Real Madrid,Ath Bilbao,1.2,7.0,13.0,1.26,6.5,12.0,1.25,6.0,11.0,1.22,7.0,12.0,1.25,6.5,12.0,D,H
88,23/10/16,Sevilla,Ath Madrid,4.0,3.5,1.95,4.1,3.5,2.0,3.5,3.4,2.1,4.1,3.5,2.0,4.0,3.5,2.0,D,H
89,23/10/16,Villarreal,Las Palmas,1.67,3.8,5.25,1.7,3.6,5.5,1.6,3.9,5.7,1.67,3.9,5.2,1.7,3.75,5.5,A,H
90,28/10/16,Leganes,Sociedad,2.63,3.1,2.88,2.65,3.1,2.85,2.7,3.2,2.7,2.6,3.2,3.0,2.62,3.1,3.0,A,A
91,29/10/16,Alaves,Real Madrid,13.0,6.5,1.22,13.0,7.0,1.2,13.5,6.2,1.22,13.0,6.5,1.25,13.0,6.0,1.25,A,A
92,29/10/16,Ath Madrid,Malaga,1.22,6.0,15.0,1.22,6.75,12.0,1.25,6.0,11.0,1.25,6.0,17.0,1.22,6.0,17.0,H,H
93,29/10/16,Barcelona,Granada,1.05,17.0,34.0,1.04,16.0,36.0,1.05,13.0,36.0,1.06,17.0,34.0,1.05,17.0,34.0,D,H
94,29/10/16,Sp Gijon,Sevilla,3.8,3.6,1.95,4.2,3.5,1.91,4.1,3.5,1.9,4.2,3.75,1.91,4.0,3.6,1.95,D,D
95,30/10/16,Ath Bilbao,Osasuna,1.36,5.0,8.5,1.36,4.75,9.25,1.45,4.5,7.0,1.36,4.8,9.0,1.4,4.5,10.0,D,D
96,30/10/16,Betis,Espanol,2.25,3.25,3.4,2.2,3.25,3.5,2.1,3.4,3.5,2.2,3.4,3.3,2.25,3.3,3.4,D,A
97,30/10/16,Eibar,Villarreal,3.0,3.2,2.5,3.1,3.2,2.4,3.15,3.1,2.4,3.1,3.2,2.55,3.2,3.1,2.5,A,H
98,30/10/16,Las Palmas,Celta,2.3,3.3,3.2,2.3,3.4,3.1,2.4,3.3,2.95,2.38,3.4,3.0,2.38,3.5,3.0,A,D
99,31/10/16,La Coruna,Valencia,2.88,3.2,2.55,2.9,3.25,2.5,2.85,3.3,2.5,2.8,3.4,2.5,2.9,3.2,2.6,H,D
100,04/11/16,Malaga,Sp Gijon,1.73,3.6,5.25,1.72,3.6,5.25,1.75,3.6,4.8,1.7,3.75,5.75,1.75,3.6,4.75,D,H
101,05/11/16,Granada,La Coruna,2.6,3.2,2.8,2.55,3.2,2.9,2.6,3.25,2.75,2.7,3.2,2.88,2.5,3.2,2.9,D,D
102,05/11/16,Las Palmas,Eibar,1.91,3.5,4.0,1.95,3.5,3.9,2.05,3.3,3.8,2.0,3.7,3.9,2.0,3.4,3.75,D,H
103,05/11/16,Osasuna,Alaves,2.25,3.2,3.4,2.25,3.25,3.4,2.2,3.2,3.45,2.3,3.25,3.5,2.4,3.1,3.1,D,A
104,05/11/16,Sociedad,Ath Madrid,5.75,3.6,1.67,5.0,3.6,1.75,5.0,3.7,1.7,5.5,3.6,1.75,4.6,3.5,1.8,D,H
105,06/11/16,Celta,Valencia,2.25,3.4,3.2,2.25,3.4,3.2,2.3,3.3,3.15,2.3,3.6,3.13,2.25,3.4,3.1,D,H
106,06/11/16,Espanol,Ath Bilbao,3.0,3.2,2.5,2.85,3.3,2.5,2.85,3.3,2.5,2.88,3.4,2.6,3.2,3.3,2.25,D,D
107,06/11/16,Real Madrid,Leganes,1.07,13.0,23.0,1.07,12.5,31.0,1.05,13.0,36.0,1.09,13.0,29.0,1.06,12.0,29.0,H,H
108,06/11/16,Sevilla,Barcelona,5.25,4.2,1.62,5.0,4.33,1.62,5.3,3.8,1.65,4.8,4.5,1.62,5.5,4.4,1.53,D,A
109,06/11/16,Villarreal,Betis,1.5,4.2,7.0,1.53,4.0,7.0,1.5,4.2,6.5,1.5,4.2,7.0,1.55,4.0,6.0,H,H
110,18/11/16,Betis,Las Palmas,2.35,3.4,3.1,2.35,3.3,3.1,2.4,3.3,2.95,2.3,3.4,3.13,2.4,3.3,3.1,H,H
111,19/11/16,Ath Madrid,Real Madrid,2.5,3.3,2.9,2.5,3.3,2.85,2.5,3.3,2.85,2.5,3.4,3.0,2.5,3.2,3.1,A,A
112,19/11/16,Barcelona,Malaga,1.13,9.0,21.0,1.12,9.0,21.0,1.12,9.0,20.0,1.13,10.0,21.0,1.14,8.5,21.0,D,D
113,19/11/16,Eibar,Celta,2.38,3.25,3.1,2.3,3.3,3.2,2.5,3.3,2.85,2.38,3.4,3.25,2.3,3.3,3.3,H,H
114,19/11/16,La Coruna,Sevilla,3.3,3.4,2.2,3.4,3.3,2.2,3.3,3.35,2.2,3.3,3.4,2.3,3.3,3.4,2.25,H,A
115,20/11/16,Alaves,Espanol,2.5,3.1,3.1,2.45,3.1,3.1,2.5,3.1,3.0,2.55,3.2,3.1,2.5,3.2,3.1,D,A
116,20/11/16,Ath Bilbao,Villarreal,2.15,3.3,3.5,2.1,3.25,3.7,2.0,3.4,3.8,2.1,3.3,3.7,2.2,3.3,3.5,D,H
117,20/11/16,Sp Gijon,Sociedad,3.4,3.3,2.2,3.3,3.3,2.25,3.35,3.3,2.2,3.4,3.3,2.2,3.3,3.3,2.3,D,A
118,20/11/16,Valencia,Granada,1.33,5.5,8.5,1.34,5.25,9.0,1.4,4.8,7.5,1.33,5.5,9.5,1.36,5.0,9.0,A,D
119,21/11/16,Leganes,Osasuna,1.85,3.5,4.5,1.87,3.4,4.5,1.9,3.5,4.1,1.83,3.5,4.6,1.91,3.4,4.5,H,H
120,25/11/16,Eibar,Betis,1.95,3.4,4.2,1.95,3.4,4.1,2.0,3.4,3.8,2.0,3.4,4.2,2.0,3.4,4.0,H,H
121,26/11/16,Espanol,Leganes,1.85,3.4,4.75,1.83,3.4,4.75,1.85,3.5,4.3,1.87,3.4,5.0,1.85,3.3,5.0,D,H
122,26/11/16,Malaga,La Coruna,2.0,3.25,4.2,2.0,3.3,4.1,1.85,3.5,4.3,2.05,3.4,4.0,2.05,3.3,4.0,H,H
123,26/11/16,Real Madrid,Sp Gijon,1.06,13.0,34.0,1.07,15.5,21.0,1.05,13.0,36.0,1.05,15.0,46.0,1.08,13.0,34.0,H,H
124,26/11/16,Sevilla,Valencia,1.73,3.75,5.0,1.75,3.75,4.75,1.75,3.6,4.8,1.75,4.0,4.6,1.75,3.75,5.0,D,H
125,27/11/16,Celta,Granada,1.53,4.0,7.0,1.53,4.1,6.5,1.5,4.2,6.5,1.55,4.2,6.0,1.57,4.0,6.5,H,H
126,27/11/16,Osasuna,Ath Madrid,11.0,5.25,1.3,10.0,5.5,1.3,8.0,5.3,1.35,13.0,5.4,1.3,11.0,5.0,1.33,A,A
127,27/11/16,Sociedad,Barcelona,7.0,4.75,1.44,6.25,4.4,1.5,5.2,4.2,1.6,6.5,4.8,1.45,6.5,4.5,1.5,D,D
128,27/11/16,Villarreal,Alaves,1.5,4.0,7.5,1.53,3.9,7.0,1.5,4.2,6.5,1.5,4.1,8.0,1.53,3.75,8.0,A,A
129,28/11/16,Las Palmas,Ath Bilbao,2.5,3.4,2.8,2.55,3.4,2.75,2.4,3.3,2.95,2.6,3.4,2.7,2.62,3.3,2.8,H,H
130,03/12/16,Ath Madrid,Espanol,1.22,6.0,15.0,1.25,6.0,12.5,1.3,5.5,9.5,1.22,6.25,17.0,1.25,5.5,17.0,D,D
131,03/12/16,Barcelona,Real Madrid,1.85,4.2,4.2,1.87,4.1,4.0,1.85,3.8,4.0,1.85,4.2,4.0,1.85,4.0,4.0,D,D
132,03/12/16,Granada,Sevilla,4.75,3.5,1.8,4.5,3.7,1.78,4.3,3.5,1.85,4.75,3.8,1.8,4.8,3.5,1.83,H,H
133,03/12/16,Leganes,Villarreal,3.8,2.9,2.25,3.5,3.2,2.2,2.95,3.3,2.4,3.5,3.2,2.3,3.4,3.2,2.3,D,D
134,04/12/16,Alaves,Las Palmas,2.5,3.2,3.0,2.5,3.25,2.9,2.4,3.2,3.05,2.45,3.25,3.0,2.5,3.2,3.1,H,D
135,04/12/16,Ath Bilbao,Eibar,1.85,3.4,4.75,1.85,3.4,4.75,1.75,3.7,4.7,1.91,3.5,4.5,1.91,3.3,4.8,H,H
136,04/12/16,Betis,Celta,2.38,3.25,3.1,2.35,3.3,3.1,2.4,3.3,2.95,2.45,3.3,3.1,2.4,3.3,3.1,D,D
137,04/12/16,Sp Gijon,Osasuna,2.0,3.3,4.0,2.05,3.3,3.8,2.15,3.2,3.6,2.0,3.4,3.9,2.05,3.3,4.0,H,H
138,04/12/16,Valencia,Malaga,1.75,3.6,5.0,1.78,3.75,4.5,1.9,3.5,4.1,1.73,3.9,4.6,1.8,3.75,4.5,H,D
139,05/12/16,La Coruna,Sociedad,3.1,3.1,2.5,2.95,3.2,2.5,2.85,3.3,2.5,2.9,3.25,2.5,3.0,3.25,2.5,H,H
140,09/12/16,Malaga,Granada,1.6,4.0,5.75,1.65,4.0,5.25,1.7,3.7,5.0,1.65,4.0,5.75,1.65,4.0,5.5,H,D
141,10/12/16,Las Palmas,Leganes,1.8,3.5,4.75,1.75,3.8,4.6,1.8,3.6,4.5,1.8,3.7,4.8,1.8,3.6,4.8,H,D
142,10/12/16,Osasuna,Barcelona,15.0,7.5,1.18,13.0,7.25,1.2,11.0,6.0,1.25,17.0,7.5,1.18,17.0,7.0,1.2,D,A
144,10/12/16,Sociedad,Valencia,1.91,3.75,3.8,1.91,3.7,3.9,2.0,3.4,3.8,1.95,3.8,3.9,1.95,3.6,4.0,H,H
145,11/12/16,Betis,Ath Bilbao,3.1,3.25,2.38,3.2,3.2,2.35,3.15,3.3,2.3,3.2,3.25,2.3,3.2,3.2,2.4,H,H
146,11/12/16,Celta,Sevilla,2.75,3.3,2.63,2.7,3.3,2.65,2.85,3.3,2.5,2.7,3.5,2.7,2.7,3.3,2.7,D,A
147,11/12/16,Eibar,Alaves,1.83,3.6,4.5,1.87,3.4,4.6,2.0,3.4,3.8,1.85,3.6,4.8,1.85,3.4,4.8,D,D
148,11/12/16,Espanol,Sp Gijon,1.73,3.75,5.0,1.72,3.7,5.0,1.75,3.6,4.8,1.7,3.7,5.25,1.75,3.5,5.5,D,H
149,12/12/16,Villarreal,Ath Madrid,4.5,3.5,1.85,4.25,3.5,1.9,3.8,3.4,2.0,4.3,3.4,1.93,4.5,3.3,1.95,H,H
150,16/12/16,Alaves,Betis,2.3,3.1,3.4,2.35,3.1,3.4,2.2,3.35,3.3,2.4,3.13,3.3,2.3,3.1,3.5,D,H
151,17/12/16,Ath Madrid,Las Palmas,1.29,5.5,9.5,1.3,5.5,10.5,1.3,5.5,9.5,1.3,5.75,12.0,1.3,5.5,11.0,D,H
152,17/12/16,Granada,Sociedad,3.75,3.4,2.0,3.7,3.6,2.0,3.5,3.4,2.1,3.6,3.6,2.1,3.8,3.5,2.05,D,A
153,17/12/16,Sevilla,Malaga,1.5,4.1,6.5,1.53,4.2,6.25,1.55,4.0,6.2,1.55,4.4,6.25,1.53,4.33,6.5,H,H
154,17/12/16,Sp Gijon,Villarreal,3.25,3.3,2.2,3.5,3.3,2.15,3.5,3.4,2.1,3.6,3.4,2.2,3.6,3.3,2.2,A,A
155,18/12/16,Barcelona,Espanol,1.1,10.0,26.0,1.1,11.0,21.0,1.17,7.5,15.0,1.09,11.5,21.0,1.1,11.0,26.0,H,H
156,18/12/16,La Coruna,Osasuna,1.57,3.75,6.0,1.55,3.8,7.0,1.7,3.7,5.0,1.53,4.2,6.25,1.6,3.8,6.5,H,H
157,18/12/16,Leganes,Eibar,2.55,3.1,2.88,2.6,3.0,3.0,2.4,3.1,3.15,2.7,3.2,2.9,2.7,3.0,3.0,H,D
158,19/12/16,Ath Bilbao,Celta,1.83,3.5,4.33,1.87,3.5,4.4,1.8,3.6,4.5,1.85,3.6,4.3,1.91,3.5,4.33,D,H
159,06/01/17,Espanol,La Coruna,2.05,3.3,3.8,2.05,3.3,3.9,2.0,3.4,3.8,2.1,3.4,3.9,2.1,3.3,3.8,D,D
160,07/01/17,Eibar,Ath Madrid,5.5,3.5,1.73,5.25,3.6,1.72,5.3,3.8,1.65,5.4,3.75,1.73,5.5,3.5,1.75,D,A
161,07/01/17,Las Palmas,Sp Gijon,1.67,3.75,5.5,1.67,3.9,5.25,1.7,3.7,5.0,1.67,4.0,5.5,1.7,3.75,5.5,D,H
162,07/01/17,Real Madrid,Granada,1.07,13.0,26.0,1.07,12.5,29.0,1.07,12.0,26.0,1.07,15.0,34.0,1.08,13.0,34.0,H,H
163,07/01/17,Sociedad,Sevilla,2.25,3.4,3.2,2.3,3.4,3.1,2.3,3.3,3.15,2.3,3.5,3.13,2.3,3.5,3.1,A,A
