Date,HomeTeam,HomeValue,AwayTeam,AwayValue,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,VCH,VCD,VCA,WHH,WHD,WHA,HTR,FTR
2015-10-17,Eibar,45950000,Sevilla,186500000,3.6,3.4,2.1,3.4,3.3,2.2,3.2,3.2,2.2,3.6,3.5,2.2,3.5,3.1,2.2,H,D
2015-10-17,Real Madrid,700500000,Levante,68200000,1.08,12.0,23.0,1.1,10.5,23.0,1.07,9.5,22.0,1.08,13.0,34.0,1.1,9.0,26.0,H,H
2015-10-17,Valencia,254500000,Malaga,78200000,1.62,3.75,6.0,1.65,3.8,5.5,1.6,3.7,5.4,1.62,4.1,6.25,1.67,3.4,6.0,H,H
2015-10-18,Getafe,55150000,Las Palmas,29250000,2.15,3.2,3.6,2.15,3.1,3.6,2.1,3.3,3.3,2.2,3.3,3.75,2.2,3.1,3.5,H,H
2015-10-18,La Coruna,51350000,Ath Bilbao,122900000,2.7,3.1,2.8,2.75,2.95,2.9,2.6,3.2,2.6,2.7,3.25,2.88,2.7,3.0,2.8,A,D
2015-10-18,Sociedad,122250000,Ath Madrid,336000000,4.0,3.2,2.05,3.7,3.25,2.1,3.3,3.3,2.1,4.3,3.3,2.05,4.2,3.0,2.05,A,A
2015-10-18,Villarreal,115300000,Celta,63800000,2.0,3.5,3.75,2.05,3.4,3.5,2.0,3.3,3.6,2.05,3.7,3.75,2.1,3.2,3.75,A,A
2015-10-19,Sp Gijon,30500000,Granada,73200000,2.0,3.2,4.2,2.05,3.2,3.7,2.1,3.1,3.5,2.0,3.4,4.33,2.05,3.1,4.0,A,D
2015-10-23,Vallecano,53800000,Espanol,61700000,2.2,3.4,3.2,2.25,3.5,3.2,2.3,3.3,2.9,2.2,3.6,3.5,2.2,3.4,3.2,H,H
2015-10-24,Celta,63800000,Real Madrid,700500000,3.8,3.8,1.91,3.9,3.9,1.95,3.8,3.6,1.85,3.9,4.0,1.93,3.75,3.5,1.95,A,A
2015-10-24,Granada,73200000,Betis,72450000,2.3,3.25,3.25,2.35,3.25,3.0,2.4,3.3,2.75,2.3,3.4,3.3,2.4,3.1,3.1,D,D
2015-10-24,Malaga,78200000,La Coruna,51350000,2.25,3.25,3.4,2.35,3.1,3.1,2.2,3.2,3.2,2.3,3.4,3.4,2.38,3.1,3.1,D,H
2015-10-24,Sevilla,186500000,Getafe,55150000,1.44,4.33,8.0,1.48,4.33,7.0,1.5,4.0,6.1,1.5,4.6,7.5,1.5,4.0,7.0,H,H
2015-10-25,Ath Madrid,336000000,Valencia,254500000,1.57,3.8,6.5,1.57,4.0,6.5,1.65,3.7,4.9,1.57,4.0,7.0,1.62,3.3,7.0,H,H
2015-10-25,Barcelona,618500000,Eibar,45950000,1.11,10.0,19.0,1.11,9.5,21.0,1.1,8.0,20.0,1.11,11.0,31.0,1.14,7.0,21.0,D,H
2015-10-25,Las Palmas,29250000,Villarreal,115300000,3.5,3.25,2.2,3.25,3.25,2.2,3.3,3.3,2.1,3.6,3.4,2.2,3.5,3.1,2.2,D,D
2015-10-25,Levante,68200000,Sociedad,122250000,2.63,3.2,2.8,2.7,3.0,2.75,2.6,3.2,2.6,2.75,3.13,2.9,2.7,3.1,2.7,A,A
2015-10-26,Ath Bilbao,122900000,Sp Gijon,30500000,1.53,4.0,7.0,1.55,4.0,6.5,1.6,3.7,5.4,1.55,4.2,7.0,1.57,3.5,7.0,H,H
2015-10-30,La Coruna,51350000,Ath Madrid,336000000,5.5,3.4,1.7,5.75,3.6,1.7,4.5,3.5,1.75,5.5,3.7,1.75,5.0,3.5,1.73,A,D
2015-10-31,Getafe,55150000,Barcelona,618500000,10.0,5.75,1.29,8.75,5.5,1.3,8.0,5.0,1.33,11.0,6.0,1.3,9.0,5.0,1.33,A,A
2015-10-31,Real Madrid,700500000,Las Palmas,29250000,1.09,11.0,23.0,1.1,9.25,18.0,1.05,11.0,25.0,1.1,12.0,31.0,1.1,9.0,26.0,H,H
2015-10-31,Sociedad,122250000,Celta,63800000,2.7,3.2,2.75,2.7,3.2,2.75,2.6,3.2,2.6,2.75,3.3,2.75,2.7,3.1,2.7,H,A
2015-10-31,Valencia,254500000,Levante,68200000,1.44,4.5,7.5,1.45,4.1,7.5,1.4,4.4,7.3,1.45,4.6,8.5,1.44,4.2,8.0,D,H
2015-10-31,Villarreal,115300000,Sevilla,186500000,2.25,3.4,3.25,2.25,3.4,3.25,2.2,3.3,3.1,2.25,3.5,3.4,2.25,3.1,3.4,H,H
2015-01-11,Betis,72450000,Ath Bilbao,122900000,3.25,3.25,2.3,3.2,3.0,2.35,2.9,3.3,2.3,3.4,3.4,2.3,3.2,3.2,2.3,A,A
2015-01-11,Eibar,45950000,Vallecano,53800000,2.2,3.4,3.3,2.2,3.3,3.2,2.1,3.3,3.3,2.15,3.5,3.6,2.15,3.1,3.6,H,H
2015-01-11,Espanol,61700000,Granada,73200000,2.0,3.3,4.0,2.0,3.3,3.8,2.0,3.3,3.6,2.0,3.5,4.1,2.0,3.2,4.0,D,D
2015-01-11,Sp Gijon,30500000,Malaga,78200000,2.38,3.2,3.2,2.4,3.0,3.1,2.3,3.2,3.0,2.4,3.3,3.25,2.4,3.1,3.1,H,H
2015-06-11,Las Palmas,29250000,Sociedad,122250000,2.75,3.1,2.75,2.7,3.2,2.75,2.5,3.3,2.65,2.75,3.3,2.8,2.7,3.1,2.7,H,H
2015-07-11,Celta,63800000,Valencia,254500000,1.85,3.75,4.2,1.85,3.6,4.0,2.0,3.3,3.6,1.87,3.9,4.3,1.85,3.75,4.0,A,A
2015-07-11,Eibar,45950000,Getafe,55150000,2.1,3.25,3.75,2.1,3.0,3.8,2.1,3.2,3.4,2.15,3.25,4.0,2.1,3.0,4.0,H,H
2015-07-11,Levante,68200000,La Coruna,51350000,2.6,3.1,2.9,2.6,3.1,2.75,2.6,3.2,2.6,2.63,3.25,3.0,2.7,3.1,2.7,A,D
2015-07-11,Malaga,78200000,Betis,72450000,1.95,3.5,4.0,1.95,3.3,3.9,2.1,3.3,3.3,1.91,3.6,4.5,2.0,3.2,4.0,D,A
2015-07-11,Vallecano,53800000,Granada,73200000,1.95,3.5,4.0,1.91,3.4,4.0,1.9,3.45,3.8,1.93,3.75,4.2,1.91,3.4,4.0,H,H
2015-08-11,Ath Bilbao,122900000,Espanol,61700000,1.44,4.5,7.5,1.45,4.25,7.25,1.55,4.0,5.5,1.45,4.6,8.0,1.44,4.33,7.0,H,H
2015-08-11,Ath Madrid,336000000,Sp Gijon,30500000,1.2,6.5,17.0,1.22,5.5,14.0,1.22,5.5,12.0,1.22,6.5,21.0,1.25,5.0,15.0,D,H
2015-08-11,Barcelona,618500000,Villarreal,115300000,1.3,5.5,10.0,1.33,5.25,9.0,1.25,6.0,9.0,1.33,5.75,10.0,1.36,4.5,9.0,D,H
2015-08-11,Sevilla,186500000,Real Madrid,700500000,3.6,4.0,1.91,3.9,3.8,1.91,3.8,3.8,1.8,3.9,4.0,1.93,4.0,3.4,1.91,D,H
2015-11-21,Espanol,61700000,Malaga,78200000,2.4,3.2,3.1,2.4,3.1,3.0,2.5,3.2,2.75,2.4,3.25,3.3,2.4,3.1,3.1,H,H
2015-11-21,La Coruna,51350000,Celta,63800000,3.3,3.4,2.2,3.1,3.3,2.25,2.9,3.3,2.3,3.3,3.6,2.25,3.2,3.3,2.25,H,H
2015-11-21,Real Madrid,700500000,Barcelona,618500000,2.5,3.75,2.8,2.5,3.4,2.8,2.4,3.5,2.75,2.45,3.75,2.8,2.5,3.3,2.8,A,A
2015-11-21,Sociedad,122250000,Sevilla,186500000,2.63,3.3,2.7,2.7,3.3,2.7,2.65,3.3,2.5,2.7,3.6,2.7,2.7,3.1,2.7,D,H
2015-11-21,Valencia,254500000,Las Palmas,29250000,1.44,4.2,7.5,1.5,4.25,6.75,1.4,4.4,7.3,1.53,4.33,7.0,1.53,3.8,7.0,H,D
2015-11-22,Betis,72450000,Ath Madrid,336000000,5.5,3.8,1.67,5.25,3.8,1.67,4.7,3.6,1.7,6.25,3.9,1.65,5.5,3.6,1.67,A,A
2015-11-22,Granada,73200000,Ath Bilbao,122900000,3.75,3.3,2.1,3.5,3.25,2.1,3.6,3.3,2.0,3.8,3.5,2.1,3.75,3.2,2.1,H,H
2015-11-22,Sp Gijon,30500000,Levante,68200000,2.2,3.2,3.5,2.2,3.2,3.3,2.1,3.3,3.3,2.2,3.3,3.75,2.2,3.3,3.3,A,A
2015-11-22,Villarreal,115300000,Eibar,45950000,1.53,4.0,7.0,1.53,3.7,7.0,1.55,3.9,5.6,1.53,4.2,7.5,1.53,3.8,7.0,A,D
2015-11-23,Getafe,55150000,Vallecano,53800000,2.4,3.3,3.0,2.4,3.25,2.9,2.3,3.2,3.0,2.5,3.4,3.0,2.4,3.2,3.0,D,D
2015-11-27,Levante,68200000,Betis,72450000,2.05,3.4,3.75,2.15,3.2,3.4,2.1,3.3,3.3,2.15,3.4,3.75,2.1,3.25,3.6,A,A
2015-11-28,Ath Madrid,336000000,Espanol,61700000,1.22,6.0,15.0,1.25,5.75,13.0,1.25,5.5,10.3,1.25,6.0,15.0,1.29,4.5,15.0,H,H
2015-11-28,Barcelona,618500000,Sociedad,122250000,1.07,13.0,23.0,1.08,11.5,29.0,1.1,8.0,20.0,1.06,15.0,34.0,1.08,11.0,34.0,H,H
2015-11-28,Celta,63800000,Sp Gijon,30500000,1.4,5.0,7.5,1.4,4.75,7.0,1.45,4.0,7.0,1.4,5.2,8.5,1.4,4.5,8.0,H,H
2015-11-28,Las Palmas,29250000,La Coruna,51350000,2.3,3.3,3.2,2.35,3.1,3.1,2.3,3.3,2.9,2.38,3.3,3.3,2.4,3.1,3.1,A,A
2015-11-28,Malaga,78200000,Granada,73200000,1.83,3.4,4.75,1.85,3.4,4.25,1.9,3.45,3.8,1.8,3.6,5.2,1.8,3.3,5.0,H,D
2015-11-29,Eibar,45950000,Real Madrid,700500000,7.5,5.0,1.4,7.25,4.6,1.45,7.3,4.4,1.4,7.0,5.0,1.45,8.0,4.2,1.44,A,A
2015-11-29,Getafe,55150000,Villarreal,115300000,3.0,3.3,2.4,2.85,3.3,2.4,3.1,3.3,2.2,3.25,3.3,2.4,3.1,3.1,2.4,H,H
2015-11-29,Sevilla,186500000,Valencia,254500000,1.75,4.0,4.33,1.8,3.8,4.33,1.85,3.45,4.0,1.8,4.0,4.5,1.83,3.6,4.2,D,H
2015-11-29,Vallecano,53800000,Ath Bilbao,122900000,3.1,3.4,2.3,2.9,3.4,2.3,2.75,3.3,2.4,3.2,3.5,2.3,3.2,3.2,2.3,A,A
2015-05-12,Betis,72450000,Celta,63800000,3.3,3.5,2.15,3.2,3.3,2.2,3.3,3.3,2.1,3.4,3.7,2.15,3.4,3.2,2.2,A,D
2015-05-12,Granada,73200000,Ath Madrid,336000000,7.0,3.75,1.57,6.75,3.9,1.57,5.4,3.7,1.6,7.5,3.8,1.6,6.5,3.5,1.62,A,A
2015-05-12,La Coruna,51350000,Sevilla,186500000,3.0,3.3,2.4,3.0,3.4,2.4,2.65,3.3,2.5,3.0,3.6,2.4,2.75,3.5,2.4,H,D
2015-05-12,Real Madrid,700500000,Getafe,55150000,1.1,11.0,21.0,1.11,10.0,19.0,1.07,9.5,22.0,1.13,11.0,23.0,1.11,8.0,26.0,H,H
2015-05-12,Valencia,254500000,Barcelona,618500000,9.0,6.0,1.3,10.0,5.5,1.3,8.3,4.8,1.33,10.0,5.5,1.33,9.0,5.5,1.3,D,D
2015-06-12,Ath Bilbao,122900000,Malaga,78200000,1.45,4.33,7.5,1.5,4.1,6.5,1.45,4.0,7.0,1.5,4.5,7.5,1.5,4.0,7.0,D,D
2015-06-12,Sociedad,122250000,Eibar,45950000,1.85,3.5,4.5,1.9,3.2,4.33,1.9,3.45,3.8,1.87,3.6,4.75,1.91,3.2,4.33,D,H
2015-06-12,Sp Gijon,30500000,Las Palmas,29250000,2.3,3.3,3.25,2.3,3.2,3.1,2.2,3.2,3.2,2.38,3.4,3.3,2.3,3.2,3.2,D,H
2015-06-12,Villarreal,115300000,Vallecano,53800000,1.57,3.8,6.5,1.57,3.7,6.0,1.55,3.9,5.6,1.6,4.2,6.25,1.57,3.8,6.0,A,H
2015-07-12,Espanol,61700000,Levante,68200000,2.0,3.5,3.8,2.0,3.25,3.75,2.0,3.3,3.6,2.05,3.4,4.1,2.0,3.2,4.0,A,D
2015-11-12,Getafe,55150000,Sociedad,122250000,2.88,3.2,2.6,2.8,3.1,2.7,2.6,3.2,2.6,2.8,3.25,2.8,2.6,3.1,2.8,D,D
2015-12-12,Barcelona,618500000,La Coruna,51350000,1.07,13.0,26.0,1.08,12.0,26.0,1.1,8.0,20.0,1.06,15.0,29.0,1.08,11.0,26.0,H,D
2015-12-12,Celta,63800000,Espanol,61700000,1.53,4.33,6.0,1.55,4.0,5.75,1.55,3.9,5.6,1.53,4.5,6.5,1.5,4.33,6.0,H,H
2015-12-12,Las Palmas,29250000,Betis,72450000,2.15,3.3,3.5,2.15,3.3,3.3,2.1,3.3,3.3,2.1,3.5,3.75,2.15,3.25,3.5,D,H
2015-12-12,Levante,68200000,Granada,73200000,2.1,3.1,4.0,2.1,3.1,3.7,2.1,3.3,3.3,2.1,3.3,4.1,2.05,3.1,4.0,D,A
2015-12-12,Sevilla,186500000,Sp Gijon,30500000,1.36,5.0,8.5,1.36,5.0,8.75,1.37,4.6,7.5,1.36,5.5,9.5,1.36,5.0,8.0,D,H
2015-12-13,Ath Madrid,336000000,Ath Bilbao,122900000,1.57,3.75,7.0,1.62,3.7,6.25,1.65,3.6,5.1,1.57,4.0,7.0,1.62,3.6,6.0,D,H
2015-12-13,Eibar,45950000,Valencia,254500000,2.45,3.2,3.0,2.55,3.1,3.0,2.6,3.2,2.6,2.55,3.4,3.0,2.62,3.1,2.8,H,D
2015-12-13,Vallecano,53800000,Malaga,78200000,2.3,3.25,3.25,2.3,3.25,3.1,2.3,3.3,2.9,2.3,3.4,3.3,2.3,3.2,3.2,H,A
2015-12-13,Villarreal,115300000,Real Madrid,700500000,5.0,4.2,1.65,4.4,4.25,1.7,4.3,3.9,1.7,4.8,4.33,1.7,5.0,3.8,1.67,H,H
2015-12-19,Betis,72450000,Sevilla,186500000,3.75,3.5,2.0,3.75,3.6,2.0,3.3,3.3,2.1,3.8,3.75,2.0,3.8,3.3,2.0,D,D
2015-12-19,Espanol,61700000,Las Palmas,29250000,2.05,3.4,3.75,2.05,3.4,3.5,2.0,3.3,3.6,2.1,3.4,4.0,2.0,3.2,4.0,D,H
2015-12-19,La Coruna,51350000,Eibar,45950000,2.0,3.3,4.0,2.0,3.3,3.7,2.0,3.3,3.6,2.05,3.4,4.1,2.0,3.25,4.0,H,H
2015-12-19,Valencia,254500000,Getafe,55150000,1.67,3.75,5.5,1.67,3.8,5.5,1.6,3.7,5.4,1.73,3.8,5.5,1.67,3.6,5.5,D,D
2015-12-20,Ath Bilbao,122900000,Levante,68200000,1.4,4.5,9.0,1.4,4.5,7.5,1.45,4.0,7.0,1.4,4.6,10.0,1.4,4.2,9.0,D,H
2015-12-20,Granada,73200000,Celta,63800000,3.2,3.3,2.3,3.0,3.3,2.3,3.1,3.3,2.2,3.3,3.4,2.3,3.2,3.2,2.3,A,A
2015-12-20,Malaga,78200000,Ath Madrid,336000000,5.25,3.5,1.75,5.0,3.5,1.8,4.5,3.5,1.75,5.4,3.5,1.8,5.5,3.25,1.75,D,H
2015-12-20,Real Madrid,700500000,Vallecano,53800000,1.1,11.0,21.0,1.1,12.0,21.0,1.1,8.0,20.0,1.1,13.0,26.0,1.1,10.0,21.0,H,H
2015-12-20,Sociedad,122250000,Villarreal,115300000,2.4,3.2,3.1,2.45,3.1,2.95,2.6,3.1,2.7,2.45,3.3,3.2,2.5,3.2,2.88,A,A
2015-12-30,Barcelona,618500000,Betis,72450000,1.06,13.0,26.0,1.06,11.0,26.0,1.1,8.0,20.0,1.04,18.0,41.0,1.04,15.0,29.0,H,H
2015-12-30,Celta,63800000,Ath Bilbao,122900000,2.38,3.3,2.9,2.5,3.2,2.8,2.4,3.2,2.85,2.55,3.5,2.88,2.38,3.4,2.9,D,A
2015-12-30,Eibar,45950000,Sp Gijon,30500000,1.85,3.5,4.2,1.85,3.3,4.33,1.9,3.45,3.8,1.87,3.5,4.8,1.85,3.4,4.4,D,H
2015-12-30,Getafe,55150000,La Coruna,51350000,2.5,3.2,2.88,2.55,3.2,2.75,2.5,3.1,2.8,2.63,3.2,3.0,2.5,3.2,2.9,D,D
2015-12-30,Las Palmas,29250000,Granada,73200000,2.0,3.3,3.75,2.1,3.3,3.4,2.1,3.2,3.4,2.1,3.4,3.9,2.1,3.1,3.8,H,H
2015-12-30,Levante,68200000,Malaga,78200000,2.75,3.0,2.75,2.75,3.1,2.75,2.6,3.2,2.6,2.75,3.2,2.88,2.62,3.1,2.8,D,A
2015-12-30,Real Madrid,700500000,Sociedad,122250000,1.1,10.0,19.0,1.12,10.0,16.5,1.1,8.0,20.0,1.13,10.5,23.0,1.12,9.0,17.0,H,H
2015-12-30,Sevilla,186500000,Espanol,61700000,1.4,4.75,7.0,1.42,5.0,7.0,1.45,4.0,7.0,1.44,5.0,8.0,1.4,4.75,7.5,H,H
2015-12-30,Vallecano,53800000,Ath Madrid,336000000,6.5,3.8,1.53,6.5,4.0,1.55,5.6,3.8,1.57,7.0,4.2,1.55,6.0,3.75,1.6,D,A
2015-12-31,Villarreal,115300000,Valencia,254500000,1.8,3.5,4.5,1.85,3.3,4.33,1.85,3.45,4.0,1.9,3.6,4.6,1.8,3.4,4.8,D,H
2016-02-01,Ath Madrid,336000000,Levante,68200000,1.2,6.5,17.0,1.2,6.25,13.0,1.2,5.8,13.0,1.18,7.0,26.0,1.2,6.0,17.0,D,H
2016-02-01,Espanol,61700000,Barcelona,618500000,14.0,7.0,1.2,12.5,6.5,1.2,12.0,5.5,1.22,19.0,7.5,1.18,13.0,6.0,1.22,D,D
2016-02-01,Malaga,78200000,Celta,63800000,2.4,3.3,3.0,2.4,3.2,2.9,2.6,3.2,2.6,2.38,3.4,3.25,2.4,3.1,3.1,H,H
2016-03-01,Ath Bilbao,122900000,Las Palmas,29250000,1.36,5.0,8.5,1.4,4.33,8.25,1.4,4.4,7.3,1.36,5.0,10.5,1.4,4.5,8.0,H,D
2016-03-01,Betis,72450000,Eibar,45950000,2.4,3.25,3.1,2.45,3.25,2.95,2.4,3.1,2.95,2.45,3.4,3.13,2.5,3.2,2.9,A,A
2016-03-01,Granada,73200000,Sevilla,186500000,4.33,3.6,1.85,4.33,3.4,1.85,3.9,3.4,1.9,4.5,3.6,1.91,4.2,3.4,1.91,H,H
2016-03-01,La Coruna,51350000,Villarreal,115300000,2.7,3.2,2.7,2.85,3.0,2.75,2.6,3.2,2.6,2.75,3.3,2.8,2.7,3.1,2.7,A,A
2016-03-01,Valencia,254500000,Real Madrid,700500000,6.0,4.33,1.53,6.0,4.2,1.55,5.5,4.0,1.55,5.5,4.6,1.57,5.5,3.8,1.62,D,D
2016-03-01,Vallecano,53800000,Sociedad,122250000,2.63,3.3,2.75,2.6,3.25,2.65,2.6,3.2,2.6,2.6,3.4,2.9,2.7,3.3,2.7,D,D
2016-04-01,Sp Gijon,30500000,Getafe,55150000,2.25,3.3,3.3,2.25,3.25,3.1,2.3,3.1,3.1,2.25,3.3,3.6,2.3,3.1,3.3,H,A
2016-09-01,Barcelona,618500000,Granada,73200000,1.05,15.0,34.0,1.05,16.0,41.0,1.07,9.5,22.0,1.06,18.0,36.0,1.02,17.0,41.0,H,H
2016-09-01,Getafe,55150000,Betis,72450000,1.95,3.5,4.0,1.95,3.25,4.0,2.0,3.3,3.6,1.95,3.5,4.2,1.95,3.25,4.2,D,H
2016-09-01,Levante,68200000,Vallecano,53800000,2.15,3.4,3.4,2.2,3.2,3.3,2.2,3.2,3.2,2.2,3.5,3.5,2.25,3.25,3.25,D,H
2016-09-01,Real Madrid,700500000,La Coruna,51350000,1.11,9.0,21.0,1.15,8.75,18.0,1.15,7.0,15.0,1.13,11.0,20.0,1.14,7.5,19.0,H,H
2016-09-01,Sevilla,186500000,Ath Bilbao,122900000,2.1,3.5,3.5,2.1,3.6,3.5,2.0,3.3,3.6,2.05,3.75,3.7,2.05,3.5,3.5,H,H
2016-10-01,Celta,63800000,Ath Madrid,336000000,4.5,3.5,1.8,4.4,3.4,1.91,3.8,3.45,1.9,4.75,3.5,1.87,4.5,3.4,1.83,D,A
2016-10-01,Eibar,45950000,Espanol,61700000,2.0,3.3,4.0,2.0,3.25,3.8,2.0,3.3,3.6,2.0,3.4,4.3,2.0,3.3,3.8,D,H
2016-10-01,Las Palmas,29250000,Malaga,78200000,2.7,3.1,2.8,2.7,3.0,2.75,2.5,3.2,2.75,2.7,3.2,2.88,2.6,3.0,2.9,D,D
2016-10-01,Sociedad,122250000,Valencia,254500000,2.25,3.3,3.3,2.25,3.3,3.4,2.2,3.3,3.1,2.2,3.5,3.4,2.15,3.25,3.5,D,H
2016-10-01,Villarreal,115300000,Sp Gijon,30500000,1.5,4.33,6.5,1.45,4.25,7.0,1.4,4.4,7.3,1.5,4.4,7.5,1.44,4.4,7.0,H,H
2016-01-16,Celta,63800000,Levante,68200000,1.62,3.8,6.0,1.62,3.75,5.25,1.6,3.9,5.0,1.62,4.1,6.0,1.55,4.0,6.0,H,H
2016-01-16,Sevilla,186500000,Malaga,78200000,1.67,3.8,5.25,1.67,4.0,5.0,1.7,3.6,4.7,1.67,4.1,5.4,1.6,4.0,5.5,H,H
2016-01-16,Sociedad,122250000,La Coruna,51350000,1.95,3.3,4.2,1.95,3.3,3.9,2.0,3.3,3.6,1.95,3.5,4.2,2.0,3.1,4.2,A,D
2016-01-16,Villarreal,115300000,Betis,72450000,1.45,4.33,8.0,1.48,4.0,6.75,1.4,4.4,7.3,1.5,4.4,7.5,1.4,4.5,8.0,D,D
2016-01-17,Barcelona,618500000,Ath Bilbao,122900000,1.14,8.0,19.0,1.14,8.75,18.5,1.12,8.0,16.0,1.13,9.5,26.0,1.15,7.5,17.0,H,H
2016-01-17,Getafe,55150000,Espanol,61700000,2.2,3.2,3.5,2.15,3.2,3.4,2.1,3.3,3.3,2.2,3.3,3.6,2.2,3.1,3.5,H,H
2016-01-17,Las Palmas,29250000,Ath Madrid,336000000,6.5,3.6,1.62,6.0,3.8,1.62,5.6,3.9,1.55,6.5,3.9,1.62,7.0,3.6,1.57,A,A
2016-01-17,Real Madrid,700500000,Sp Gijon,30500000,1.05,17.0,26.0,1.06,13.5,29.0,1.07,9.5,22.0,1.06,15.0,41.0,1.08,11.0,23.0,H,H
2016-01-17,Valencia,254500000,Vallecano,53800000,1.62,4.0,5.5,1.62,4.1,5.25,1.6,3.9,5.0,1.6,4.3,5.75,1.61,3.75,5.5,A,D
2016-01-18,Eibar,45950000,Granada,73200000,1.83,3.5,4.5,1.8,3.25,4.75,1.7,3.6,4.7,1.8,3.6,5.0,1.8,3.3,5.0,H,H
2016-01-22,Sp Gijon,30500000,Sociedad,122250000,3.1,3.2,2.45,3.0,3.25,2.5,2.75,3.3,2.4,3.0,3.3,2.55,2.9,3.2,2.5,H,H
2016-01-23,Espanol,61700000,Villarreal,115300000,2.9,3.2,2.55,2.85,3.0,2.6,2.75,3.3,2.4,3.0,3.25,2.6,2.8,3.1,2.6,H,D
2016-01-23,Granada,73200000,Getafe,55150000,2.63,3.1,2.88,2.65,3.1,2.85,2.5,3.3,2.65,2.55,3.25,3.0,2.62,3.1,2.8,H,H
2016-01-23,Malaga,78200000,Barcelona,618500000,8.5,5.5,1.33,8.0,5.5,1.35,7.6,4.8,1.35,9.0,5.5,1.36,8.5,4.8,1.36,D,A
2016-01-23,Vallecano,53800000,Celta,63800000,2.7,3.4,2.63,2.55,3.4,2.6,2.65,3.3,2.5,2.7,3.6,2.63,2.7,3.1,2.7,H,H
2016-01-24,Ath Bilbao,122900000,Eibar,45950000,1.67,3.75,5.5,1.7,3.5,5.0,1.65,3.6,5.1,1.67,3.9,5.75,1.73,3.5,5.0,H,H
2016-01-24,Ath Madrid,336000000,Sevilla,186500000,1.67,3.5,6.0,1.67,3.5,6.0,1.6,3.7,5.4,1.65,3.8,6.25,1.67,3.4,6.0,D,D
2016-01-24,Betis,72450000,Real Madrid,700500000,9.5,5.75,1.3,9.75,5.5,1.3,10.0,5.2,1.27,10.5,6.0,1.3,10.0,4.8,1.33,H,D
2016-01-24,La Coruna,51350000,Valencia,254500000,2.25,3.3,3.3,2.25,3.3,3.3,2.4,3.3,2.75,2.2,3.4,3.5,2.3,3.2,3.2,H,D
2016-01-25,Levante,68200000,Las Palmas,29250000,2.38,3.1,3.25,2.35,3.0,3.2,2.4,3.3,2.75,2.38,3.25,3.3,2.3,3.2,3.2,H,H
2016-01-30,Barcelona,618500000,Ath Madrid,336000000,1.5,4.2,7.0,1.53,4.0,7.0,1.6,3.9,5.0,1.5,4.4,7.0,1.53,3.8,7.0,H,H
2016-01-30,Eibar,45950000,Malaga,78200000,2.38,3.25,3.0,2.4,3.2,2.95,2.6,3.2,2.6,2.45,3.3,3.13,2.5,3.2,2.9,A,A
2016-01-30,Getafe,55150000,Ath Bilbao,122900000,3.4,3.3,2.2,3.4,3.3,2.25,2.9,3.3,2.3,3.4,3.4,2.25,3.2,3.2,2.3,A,A
2016-01-30,Sociedad,122250000,Betis,72450000,1.67,3.75,5.5,1.7,3.5,5.0,1.8,3.5,4.2,1.7,3.9,5.4,1.75,3.5,5.0,H,H
2016-01-30,Villarreal,115300000,Granada,73200000,1.44,4.5,7.5,1.45,4.2,7.0,1.4,4.5,7.2,1.5,4.33,7.5,1.5,4.0,7.0,D,H
2016-01-31,Las Palmas,29250000,Celta,63800000,2.38,3.3,3.1,2.45,3.2,2.85,2.5,3.3,2.65,2.45,3.3,3.13,2.5,3.2,2.9,D,H
2016-01-31,Real Madrid,700500000,Espanol,61700000,1.1,11.0,21.0,1.11,10.0,21.0,1.1,8.0,20.0,1.09,12.0,31.0,1.1,9.0,26.0,H,H
2016-01-31,Sevilla,186500000,Levante,68200000,1.33,5.0,10.0,1.36,4.75,9.25,1.33,5.0,8.0,1.33,5.25,11.0,1.33,5.0,9.0,H,H
2016-01-31,Valencia,254500000,Sp Gijon,30500000,1.75,3.75,4.75,1.75,3.6,5.0,1.7,3.7,4.5,1.75,4.0,4.8,1.75,3.5,5.0,D,A
2016-01-02,La Coruna,51350000,Vallecano,53800000,1.91,3.6,4.0,1.85,3.5,4.1,1.9,3.45,3.8,1.93,3.7,4.1,1.85,3.4,4.5,A,D
2016-05-02,Malaga,78200000,Getafe,55150000,1.57,3.75,6.5,1.65,3.6,5.25,1.7,3.6,4.7,1.65,3.8,6.25,1.62,3.6,6.0,H,H
2016-06-02,Ath Bilbao,122900000,Villarreal,115300000,1.83,3.6,4.5,1.8,3.5,4.33,1.9,3.45,3.8,1.83,3.6,4.8,1.83,3.4,4.5,D,D
2016-06-02,Ath Madrid,336000000,Eibar,45950000,1.36,4.5,9.5,1.4,4.33,9.5,1.4,4.4,7.3,1.4,4.6,9.5,1.44,4.0,8.0,D,H
2016-06-02,Sp Gijon,30500000,La Coruna,51350000,2.5,3.25,2.9,2.5,3.1,2.9,2.55,3.2,2.7,2.63,3.3,2.9,2.5,3.1,3.0,D,D
2016-06-02,Vallecano,53800000,Las Palmas,29250000,1.91,3.6,4.0,1.91,3.4,4.0,1.9,3.45,3.8,1.9,3.75,4.2,1.91,3.5,4.0,H,H
2016-07-02,Betis,72450000,Valencia,254500000,2.63,3.1,2.88,2.6,3.2,2.9,2.4,3.2,2.85,2.63,3.3,2.88,2.7,3.1,2.7,D,H
